Customer_ID,Customer_Name,Email,Location,Registration_Date,Product_ID,Order_ID,Order_Amount,Order_Quantity,Payment_Method,Registration_Year,Registration_Month,Region
e261ff9c-8629-40e7-852c-603ba8bfd5bd,John Brennan,brittneyharper@gmail.com,Paraguay,2022-09-13 00:00:00,PID-6515,OID-77222,360.1,6,Bank Transfer,2022,9,Other
949d1b47-e632-4c3b-90cb-d9f04ac4344e,Matthew Williams,thompsonmalik@murphy.net,Luxembourg,2023-04-14 00:00:00,PID-9357,OID-95303,440.99,1,Crypto,2023,4,Other
8cc04c6c-d320-4ab3-aece-c75eb5f94567,Lisa Christian,garrisoncorey@reeves.org,Holy See (Vatican City State),2024-08-31 00:00:00,PID-7299,OID-68428,365.94,5,PayPal,2024,8,Other
3a9f5f2c-aa5b-4feb-8d18-6f6f1967cf1f,Morgan Elliott,lisa66@gmail.com,Sweden,2024-08-10 00:00:00,PID-4390,OID-99293,406.97,4,Credit Card,2024,8,Other
e7efd216-3eab-471f-8897-1d26dd28b1cb,Miranda Potts,jerry88@hotmail.com,Jordan,2022-11-04 00:00:00,PID-2741,OID-95699,249.59,10,PayPal,2022,11,Other
20bcb441-1ac7-487b-823b-82d5965bd9d4,Keith Burch,chasedenise@jones-avila.net,Puerto Rico,2024-09-25 00:00:00,PID-5154,OID-58152,391.74,6,Credit Card,2024,9,Other
e4415de3-9cfe-4326-9c4e-8424030b5250,Joshua Wilkins,davidreeves@nguyen.com,Palestinian Territory,2024-08-06 00:00:00,PID-5139,OID-54976,52.13,5,Credit Card,2024,8,Other
68006191-5bbd-47c5-bdeb-38dc081a7c3b,Douglas Lopez,pamelarogers@white-bailey.com,Honduras,2024-12-15 00:00:00,PID-9180,OID-64827,333.76,9,Credit Card,2024,12,Other
af1ded62-202f-4444-920e-7025c565fcb8,Rachel Fowler,jwilliams@gmail.com,Bhutan,2024-10-29 00:00:00,PID-4196,OID-26228,171.07,6,Bank Transfer,2024,10,Other
49133ddf-edff-48f7-8928-386db6e50b4e,Tara Kelly,mary98@hotmail.com,Kiribati,2023-06-09 00:00:00,PID-1784,OID-20753,387.29,9,PayPal,2023,6,Other
9243ab47-1c99-403f-abb0-adc9d479b175,Michael Anderson,mooretrevor@romero.net,Jamaica,2022-06-24 00:00:00,PID-7025,OID-73563,494.24,9,Bank Transfer,2022,6,Other
36a46f74-2631-4cad-a887-7316a82fbb36,Beth Brown,laurastewart@gmail.com,Kuwait,2023-04-19 00:00:00,PID-7698,OID-21664,263.59,3,Bank Transfer,2023,4,Other
9347f1b4-69f1-4855-b3c8-1ed2c4851582,Bryan Snyder,timothyspencer@bowman.com,Congo,2025-02-03 00:00:00,PID-5646,OID-21299,263.88,8,Credit Card,2025,2,Other
1c3d9429-8e69-4efe-9974-e30628389483,Douglas Flores,camposnicholas@white-williams.info,Jordan,2022-10-26 00:00:00,PID-1420,OID-87257,215.06,7,Credit Card,2022,10,Other
323afa8f-b14d-4a70-bb26-b4fd46f27ced,Kimberly Nelson,jwalsh@hotmail.com,Netherlands Antilles,2023-03-21 00:00:00,PID-9683,OID-98737,43.1,6,Credit Card,2023,3,Other
b1db592e-1e16-450d-839d-9af559e7f04a,Autumn Stone,jaredbryan@hotmail.com,Vanuatu,2022-10-07 00:00:00,PID-7915,OID-18483,135.89,1,Bank Transfer,2022,10,Other
32423ed7-d8ab-4b5d-a864-bfc7a24cf827,Scott Schwartz,monica52@turner-harris.net,Timor-Leste,2024-03-17 00:00:00,PID-1099,OID-59592,391.75,10,Crypto,2024,3,Other
9f218a73-5ecf-4263-8bac-80d0e3b15970,Aaron Summers MD,katherinewilliams@williams-martin.com,Belarus,2023-12-31 00:00:00,PID-9221,OID-60117,75.63,1,Crypto,2023,12,Other
3b306ed1-7940-4c3f-89e7-cf64bf0522f6,Harold Glover,hardindoris@gmail.com,Chile,2023-08-28 00:00:00,PID-7645,OID-16674,111.38,7,Crypto,2023,8,Other
2847870e-3c1c-460a-82d8-06396d1c3fd7,Russell Gibbs,vblair@hernandez.org,Nepal,2024-10-28 00:00:00,PID-3713,OID-14221,410.96,9,Crypto,2024,10,Other
9463368f-46e5-4bc7-a2ad-9a37e8a20b68,Amanda Barr,patrickpotter@juarez-mcfarland.com,Isle of Man,2023-01-09 00:00:00,PID-4088,OID-34509,499.98,2,PayPal,2023,1,Other
743795a8-d73a-42c7-b690-468a3e8ffa9d,Brandon Jackson,deanna64@gmail.com,United States of America,2022-09-10 00:00:00,PID-2229,OID-35656,109.54,2,PayPal,2022,9,Other
2fc55ee3-4af8-42eb-a690-edaa491b251b,Jordan Newman,scott76@barron-cherry.com,Hong Kong,2023-05-29 00:00:00,PID-1825,OID-57341,445.98,4,Credit Card,2023,5,Other
0167e748-37c7-4735-8506-632fe0533a68,Julie Boone,benjamin57@castillo.org,Saint Kitts and Nevis,2022-12-11 00:00:00,PID-3227,OID-26266,446.91,4,Credit Card,2022,12,Other
3694841c-26c0-458c-8814-8873d8927dea,Jeffery Davis,frank94@campos.net,Saint Lucia,2024-02-05 00:00:00,PID-9202,OID-69357,179.81,1,Credit Card,2024,2,Other
8582f574-8124-42a8-8f51-b2af07d49f84,Beth Garner,anthony12@torres.org,Sao Tome and Principe,2024-07-17 00:00:00,PID-6267,OID-14683,390.36,4,Crypto,2024,7,Other
ad830557-cd25-4a76-b43a-562e9f167725,Breanna Yoder,christie14@kaufman.com,Greece,2024-10-14 00:00:00,PID-3536,OID-29796,370.46,3,PayPal,2024,10,Other
1ea8c9c1-906d-44a7-9121-f6d3aa946552,Julia Thompson,jeremy09@gmail.com,Libyan Arab Jamahiriya,2024-09-15 00:00:00,PID-9024,OID-66974,159.5,8,Crypto,2024,9,Other
48f7ecca-d858-4547-9b3e-e7e451213444,Amanda Fuller,smarshall@gmail.com,Mali,2022-07-10 00:00:00,PID-6933,OID-41414,347.63,9,PayPal,2022,7,Other
8969295e-8d0b-4cb8-9c5a-10599dd9c8c8,Monique Reyes,jamiethompson@yahoo.com,Malaysia,2024-06-09 00:00:00,PID-6677,OID-24787,84.08,6,Crypto,2024,6,Other
d34ffdf5-cb7e-46ce-b03d-ccd47f7a4aac,David Burns,smedina@yahoo.com,Tuvalu,2025-04-30 00:00:00,PID-7665,OID-21125,393.23,1,PayPal,2025,4,Other
472d93be-5f74-49cd-88a0-fb7b9eb3279c,Tracy Griffin,afernandez@kent.biz,Papua New Guinea,2022-11-25 00:00:00,PID-9571,OID-31409,469.06,7,PayPal,2022,11,Other
41157ccf-cdad-456d-b2ff-fbdeec82db53,Alan Garcia,joanna51@gmail.com,Barbados,2024-06-13 00:00:00,PID-3875,OID-63069,159.93,8,Credit Card,2024,6,Other
d13d3a93-70e7-4702-9e64-e2480841e2e1,Susan Cunningham,thomaswilliams@green-mullen.com,Algeria,2023-10-06 00:00:00,PID-6394,OID-46366,311.31,2,Bank Transfer,2023,10,Other
905698ff-91b5-4f47-a93a-6bab9b35d2f1,Diana Mccall,joshuahopkins@yahoo.com,Guadeloupe,2024-02-21 00:00:00,PID-7281,OID-66588,57.05,7,Crypto,2024,2,Other
472acdb2-1c0c-4734-b7e8-175f84543e5d,Rodney Flowers,mharper@taylor-arnold.info,Russian Federation,2024-02-09 00:00:00,PID-9473,OID-69832,213.12,5,Bank Transfer,2024,2,Other
907eed02-0546-4938-aef0-97108fd4556b,Maria Saunders,matthew28@robles.org,Portugal,2024-04-02 00:00:00,PID-2945,OID-62559,384.06,2,PayPal,2024,4,Other
1cfce7c9-a91a-4368-9f34-3fd2440d8681,Sarah Jones,millerpaul@hotmail.com,Marshall Islands,2024-08-04 00:00:00,PID-9448,OID-60982,186.86,4,Crypto,2024,8,Other
86830679-9b88-4f29-b4f7-7eebbb28bea8,Kimberly Ford,hnielsen@hotmail.com,Palestinian Territory,2022-10-07 00:00:00,PID-2088,OID-17596,258.31,4,Credit Card,2022,10,Other
a2103add-2696-4c3c-b49a-dd5f8df3da0a,Kristin Martinez,jacquelinecarlson@hotmail.com,Rwanda,2022-12-15 00:00:00,PID-4362,OID-94456,330.29,2,Bank Transfer,2022,12,Other
721d78b7-be84-42e2-bc9f-9750d14ba3d7,Kathy Daniel,lbradford@wise.com,Bhutan,2024-08-06 00:00:00,PID-9317,OID-20040,204.06,6,Crypto,2024,8,Other
1e863640-4e7d-4985-a1dd-d3c0b1102b92,Christopher Castillo,carlsonadam@hotmail.com,Mongolia,2022-09-25 00:00:00,PID-1430,OID-67326,131.14,4,Bank Transfer,2022,9,Other
e1c4c54a-b485-44ac-a814-482a2e2694cd,Destiny Cortez,bethchristensen@hotmail.com,Vietnam,2022-07-10 00:00:00,PID-9087,OID-72895,319.49,4,PayPal,2022,7,Other
0946f1ef-5da3-47fa-bd3d-78230ca50e7f,William Cowan,joseph13@bruce-page.com,Solomon Islands,2022-11-30 00:00:00,PID-1964,OID-72695,268.68,4,PayPal,2022,11,Other
47e29ecd-4836-4bba-a5a0-c56d186ad4b4,Adam Hines,carpenterwesley@yahoo.com,Tuvalu,2022-06-16 00:00:00,PID-3787,OID-51422,17.84,7,PayPal,2022,6,Other
86688d14-352d-417c-939c-d3675c7f14f8,Cynthia Kent,charlesdoyle@coleman-douglas.com,Bosnia and Herzegovina,2024-10-22 00:00:00,PID-7040,OID-83075,139.96,1,Bank Transfer,2024,10,Other
da8a66a4-40fc-4e32-8466-c5075a1bcc10,Sean Charles,duffyamanda@suarez.com,Sierra Leone,2025-01-30 00:00:00,PID-8798,OID-18154,469.36,1,PayPal,2025,1,Other
1f9bbb75-6024-4dd1-815c-bd485340cf73,Patricia Boyd DDS,michael26@gmail.com,Montserrat,2022-10-04 00:00:00,PID-2975,OID-65656,295.04,7,PayPal,2022,10,Other
b9b5520d-4105-4af3-9277-6d5ae16fe0f8,Jessica Hodge,michael75@yahoo.com,Guam,2024-03-28 00:00:00,PID-6737,OID-16108,405.09,4,Crypto,2024,3,Other
e91fbf0a-dffc-40ca-a92a-cfce51fe892b,Lauren Thompson,stephanieterry@ingram-le.net,Barbados,2024-09-05 00:00:00,PID-8641,OID-78952,91.78,7,Credit Card,2024,9,Other
09279e2c-06b4-4f96-a94c-ee89bc1445f8,Nathan Taylor,jenniferhale@pugh.com,Bolivia,2024-05-31 00:00:00,PID-7911,OID-56428,277.05,1,Bank Transfer,2024,5,Other
a7332647-9595-4ca4-b82b-aaa8c26f4095,Christopher Harris,alison29@gmail.com,Cape Verde,2024-02-20 00:00:00,PID-9878,OID-65428,419.7,9,Crypto,2024,2,Other
20bead1a-d7b5-4610-982e-f8e9505fc34f,Matthew Mcgee,ibrown@hotmail.com,Papua New Guinea,2023-08-06 00:00:00,PID-2073,OID-86916,396.34,4,Crypto,2023,8,Other
f94ab828-1853-4f06-922c-1fc6b7316e89,Paula Johnson,uroy@yahoo.com,Paraguay,2023-03-16 00:00:00,PID-8167,OID-56997,136.83,6,PayPal,2023,3,Other
b4ec5f60-0d10-455d-aaa3-466a1689e72d,Danny Jackson,claytonrobin@yahoo.com,Philippines,2024-10-07 00:00:00,PID-8939,OID-34945,418.02,3,Credit Card,2024,10,Other
e50b02d3-c316-42b7-8fdd-939bf726bc03,William Curtis,rmoore@gmail.com,Tajikistan,2024-11-19 00:00:00,PID-3997,OID-69098,272.9,10,Bank Transfer,2024,11,Other
5dc36a74-c365-4779-8d39-0766919d32ad,Michael Henderson,jefferymolina@baldwin-medina.com,New Caledonia,2022-07-30 00:00:00,PID-3036,OID-62048,213.53,5,Credit Card,2022,7,Other
5ea28735-d3ce-4096-b377-bf08c764db76,Gregory Evans,cohenkatie@yahoo.com,Guinea-Bissau,2024-11-27 00:00:00,PID-1926,OID-33014,306.45,8,Credit Card,2024,11,Other
886925a2-a445-415d-9aa3-02b4ab5ae3e2,Teresa Miller,marcwalters@jensen.com,Greece,2024-04-05 00:00:00,PID-3504,OID-39313,394.5,4,Crypto,2024,4,Other
929393d3-b71c-4274-8dff-0012f3f9b24c,Melissa Brown,barbara68@gmail.com,Qatar,2024-01-02 00:00:00,PID-3679,OID-14715,75.6,4,PayPal,2024,1,Other
22934dba-40a8-4ec9-a084-24e1b5978dd2,Ronald Cunningham,utownsend@johnson.org,Iran,2023-04-20 00:00:00,PID-9451,OID-21126,117.58,1,Credit Card,2023,4,Other
c6207dee-e3fd-461e-926b-44bd2d98f46a,Melissa Trujillo,curtisrebecca@schroeder.com,Central African Republic,2023-12-07 00:00:00,PID-1641,OID-15032,194.7,6,Bank Transfer,2023,12,Other
9d258ef8-818f-4fef-9741-b57d98d98f23,Michelle Harris,johnsondarryl@gmail.com,Cyprus,2023-04-30 00:00:00,PID-5161,OID-46938,414.15,8,Credit Card,2023,4,Other
0a63d6a0-0849-4e20-90f6-568e7da6addd,Gregory Davenport,bonnie03@marshall-andrews.biz,Gambia,2024-10-07 00:00:00,PID-5473,OID-16138,125.48,10,Bank Transfer,2024,10,Other
6284b83f-2889-404d-a032-787318ab901e,Ronald Garrison,jennifertaylor@griffin-king.info,Netherlands,2024-10-11 00:00:00,PID-3476,OID-95245,475,1,Credit Card,2024,10,Other
5e50f171-7720-4a85-a736-418d352a826c,Brett Armstrong,carolyn91@mcdaniel.info,Kazakhstan,2025-01-15 00:00:00,PID-3745,OID-11202,326.08,3,PayPal,2025,1,Other
3371bba6-cd03-4c67-befb-216eb87a4aaa,Tyrone Rivera,bassanthony@stone.com,Japan,2022-07-26 00:00:00,PID-9126,OID-18264,190.17,3,PayPal,2022,7,Asia
970e27a7-aae5-4d15-9f23-df7682daf9c2,Dr. Lauren Ortega MD,ryan70@hotmail.com,Uzbekistan,2022-09-08 00:00:00,PID-4272,OID-24927,362.87,2,PayPal,2022,9,Other
cf43ba6a-214e-43ac-90ef-ed57c6cb965f,Kristin James,wzamora@yahoo.com,Bahamas,2024-02-27 00:00:00,PID-5286,OID-61386,221.71,7,Bank Transfer,2024,2,Other
9fa85e68-d050-4b48-ae41-59a9c886af93,Lawrence Jenkins,samanthaking@yahoo.com,Costa Rica,2023-09-26 00:00:00,PID-4803,OID-10189,471.5,3,PayPal,2023,9,Other
059d3761-9269-4263-8f17-c308aa3dd55a,Christopher Murphy,igardner@bishop-garcia.info,India,2022-07-03 00:00:00,PID-3468,OID-85873,345.12,10,PayPal,2022,7,Asia
a3862627-eb9a-4342-8556-598b2fd42b6b,Michelle Dean,brian10@randall-roberts.com,Macao,2022-07-24 00:00:00,PID-9522,OID-16144,188.9,7,Bank Transfer,2022,7,Other
f48423b4-94ab-42f2-bf0c-157c460ec46b,Tony Porter,coxzachary@sanders.com,Bhutan,2024-05-08 00:00:00,PID-4420,OID-36753,122.22,8,Credit Card,2024,5,Other
14ce4a52-410b-41a1-a782-57d79e8599e1,Kimberly Bridges,lindaspencer@yahoo.com,Brazil,2023-01-10 00:00:00,PID-9236,OID-61730,404.02,4,Crypto,2023,1,Other
d804a8d8-5058-493a-ac5e-c623f3089034,John Davis,hollyhutchinson@hotmail.com,Macao,2022-09-13 00:00:00,PID-9145,OID-37282,395.91,10,Credit Card,2022,9,Other
92c38a51-fe60-4e87-9e0a-fc1fca5c599f,Suzanne Smith,victoriawhite@hotmail.com,Marshall Islands,2024-09-21 00:00:00,PID-1328,OID-61735,469.08,4,Crypto,2024,9,Other
71c5ed99-3fce-43f1-8eb6-d754df43b36a,John Velazquez,roberta22@gmail.com,Finland,2023-04-21 00:00:00,PID-8307,OID-80626,330.48,6,Crypto,2023,4,Other
4a5462e4-6c1b-4622-ba35-4ff09d0b13b1,Joshua Caldwell,michael78@johnson.com,Niger,2022-06-28 00:00:00,PID-9583,OID-57575,117.58,5,Crypto,2022,6,Other
f902edb7-5575-487d-90c0-40afb37c61ef,Yesenia Barnett,theresa47@romero.com,Korea,2023-04-15 00:00:00,PID-6268,OID-32483,74.36,1,PayPal,2023,4,Other
4155a9dc-740d-4fdc-9991-51d3cb202910,Derek Melton,jennifer14@gmail.com,Papua New Guinea,2024-08-29 00:00:00,PID-6796,OID-98034,393.06,2,Crypto,2024,8,Other
d7597183-b38c-4408-9d9f-a05db7828923,Christopher Lewis Jr.,rwarner@yahoo.com,Bouvet Island (Bouvetoya),2022-06-20 00:00:00,PID-5672,OID-42973,262.68,10,Bank Transfer,2022,6,Other
45fc0000-ecf8-4266-ad30-36d2468ae26c,Jordan Hickman,brodgers@gmail.com,Canada,2024-08-04 00:00:00,PID-6193,OID-76122,165.86,9,Crypto,2024,8,North America
10a651f1-201c-4a86-be89-9f92d1c7f7a3,Patricia Leblanc,kathleengiles@schmidt-morris.com,Palestinian Territory,2025-02-14 00:00:00,PID-7972,OID-23426,39.57,10,PayPal,2025,2,Other
07132a11-8431-44f6-adb9-680a154fcb52,Samantha Anderson,sarahbooth@powell-miller.com,Belize,2024-04-30 00:00:00,PID-2663,OID-78331,332.3,4,Crypto,2024,4,Other
44577792-ff0e-45c7-b989-1e51f6690f6c,Susan Porter,michellefoster@yahoo.com,Hong Kong,2024-02-29 00:00:00,PID-9146,OID-82157,13.32,8,Credit Card,2024,2,Other
b8044a51-c515-4a2d-a3ec-7e391e3c33f6,Anthony Gilbert,snowmatthew@fisher-nichols.com,Cote d'Ivoire,2022-11-02 00:00:00,PID-5956,OID-21462,151.02,1,Bank Transfer,2022,11,Other
9ed39ddf-c977-45a1-8a86-a52b10829b7a,Alec Hinton,stephaniedean@gmail.com,Sudan,2022-12-29 00:00:00,PID-4849,OID-88993,77.73,5,Crypto,2022,12,Other
cb194299-b2d9-4eeb-95ca-50dc3eba22db,Robert Clay,hsmith@hanna.info,Namibia,2022-10-25 00:00:00,PID-7044,OID-83183,463.46,5,Credit Card,2022,10,Other
33fe88ea-1932-4652-8717-0bd007e9b333,Tiffany Blankenship,ymccall@gmail.com,Namibia,2024-04-22 00:00:00,PID-1454,OID-99892,124.97,6,PayPal,2024,4,Other
00531dfd-8a08-4b09-8cb0-68c2596dd0d9,Christopher Perry,richardmcgee@todd.com,Saint Barthelemy,2022-11-26 00:00:00,PID-3968,OID-34904,206.89,10,Credit Card,2022,11,Other
f74329a3-5918-4fcb-b108-d60aaf53c8d7,Caroline Wagner,angie14@hotmail.com,Aruba,2024-04-19 00:00:00,PID-7619,OID-47592,430.55,10,Bank Transfer,2024,4,Other
21b50b1d-c857-4a88-b97a-f8f279c77b55,Laura Townsend,ycaldwell@gmail.com,New Zealand,2025-02-08 00:00:00,PID-9476,OID-92681,129.77,7,Crypto,2025,2,Other
574027e3-3e9e-40ea-bcea-65de5e14b53e,Susan Bowman,alexandramcfarland@smith.com,Norfolk Island,2024-01-28 00:00:00,PID-2631,OID-61775,144.25,6,PayPal,2024,1,Other
f7188334-b3b1-4c36-bf08-737dcef99c07,Karen Warren,wigginsheather@gmail.com,Nigeria,2025-05-16 00:00:00,PID-5640,OID-44547,219.48,2,Credit Card,2025,5,Other
64bbc37a-fc9f-4a1e-9bd1-3a210a30109e,Karen Mendoza,martinpaul@crane.org,Grenada,2022-12-30 00:00:00,PID-5116,OID-70324,373.16,5,Credit Card,2022,12,Other
74634c9c-9a1c-4bf9-9927-7c5f525ff0a1,Nicole Jennings,thompsondonald@gmail.com,Canada,2023-02-23 00:00:00,PID-7306,OID-23379,282.61,10,Bank Transfer,2023,2,North America
710101cb-a505-45d0-aa7d-c4b6cffe5db9,Joseph Stevens,nancyblack@gibbs.info,Bouvet Island (Bouvetoya),2022-08-30 00:00:00,PID-9804,OID-99085,305.62,6,PayPal,2022,8,Other
0c4ce11d-b78d-4022-9e0d-389f946f9dcf,Karen Lawson,qrivas@gmail.com,Mali,2024-12-02 00:00:00,PID-7320,OID-92539,192.99,5,Bank Transfer,2024,12,Other
1074a7d1-56b5-41d6-ac5a-25560ed7d63f,Kara Little,csnyder@yahoo.com,United Kingdom,2025-01-17 00:00:00,PID-5671,OID-41864,492.81,1,Crypto,2025,1,Other
89d8e393-b157-426a-82d8-8cc9a837293d,Thomas Ward,ohoward@yahoo.com,Liberia,2025-05-23 00:00:00,PID-5670,OID-10656,419.9,2,Credit Card,2025,5,Other
28893f3a-2b3f-408e-92ca-ddcb98484364,Selena Ayala,susanbates@hotmail.com,Italy,2024-12-11 00:00:00,PID-1551,OID-68163,440.65,3,Crypto,2024,12,Europe
fd95794b-fe7b-40f3-be27-e8904789f06b,Evan Price III,elizabeth65@shaffer-gonzales.com,Bouvet Island (Bouvetoya),2022-07-15 00:00:00,PID-4780,OID-97057,78.2,5,Credit Card,2022,7,Other
e07e6fe4-dbc9-4a76-ac9a-2302f668aca3,Ashley Mills,fadams@hotmail.com,Iran,2025-01-29 00:00:00,PID-7941,OID-74981,351.18,6,Credit Card,2025,1,Other
af140c43-40ab-417e-b996-728597ae338e,Karla Herman,cynthia72@wall.com,Israel,2025-04-10 00:00:00,PID-3112,OID-79386,23.72,5,Crypto,2025,4,Other
b4c56070-548f-4644-8f44-d9aaa4697702,Mary Moore,andreacantrell@martin.biz,Norfolk Island,2023-05-31 00:00:00,PID-6345,OID-25796,463.11,10,Bank Transfer,2023,5,Other
fd4bb944-2053-466d-9464-3223b4e105a0,Renee Miller,elizabeth20@pearson.org,Panama,2023-05-27 00:00:00,PID-9764,OID-79705,160.08,10,Credit Card,2023,5,Other
fcfc0d9c-e6ae-484b-a1f1-8b2cd6a2377e,Brittany Anderson,hannahmorales@yahoo.com,Croatia,2025-03-19 00:00:00,PID-8541,OID-28879,253.16,10,PayPal,2025,3,Other
b6cf7137-b5d1-4895-9ab5-e906f9e14303,Tina Stanley,ashleyjohnson@gmail.com,Cambodia,2025-05-25 00:00:00,PID-7936,OID-61839,220.04,2,Crypto,2025,5,Other
25286125-8461-4da0-a6f1-645ea76cee96,Timothy Berry,critter@gmail.com,Mali,2022-10-23 00:00:00,PID-1951,OID-14792,374.65,3,Crypto,2022,10,Other
416b3f25-01bf-4c46-ab1e-439ccf2d8ebf,Heather Wade,deborahgarrison@foster.com,Tunisia,2023-01-21 00:00:00,PID-2996,OID-72095,205.43,9,Credit Card,2023,1,Other
453f4a47-9789-4f9e-9065-0fd3b304ef1d,James Gordon,sfisher@rhodes-harper.com,Timor-Leste,2022-11-18 00:00:00,PID-2877,OID-62353,106.56,2,PayPal,2022,11,Other
5f37c7c8-d109-4e8c-bf42-b4b2b47fbac2,Anthony Dodson,ryanthomas@zimmerman-padilla.info,Christmas Island,2022-10-15 00:00:00,PID-4589,OID-68414,127.12,2,Crypto,2022,10,Other
cbcddefc-0918-448e-89ec-95077637ab74,Sarah Brooks,michaelgarcia@yahoo.com,Croatia,2022-12-07 00:00:00,PID-4839,OID-16342,258.84,1,PayPal,2022,12,Other
2183b2da-b187-43ea-85f2-082330da8aa5,Mr. Paul Lane PhD,ysellers@yahoo.com,Solomon Islands,2023-10-26 00:00:00,PID-9547,OID-57255,327.91,10,Crypto,2023,10,Other
48a4a699-71f1-4f06-97e0-70496974e67e,Catherine Price,jenningsantonio@gmail.com,Saint Barthelemy,2022-10-30 00:00:00,PID-1379,OID-62379,226.49,10,Credit Card,2022,10,Other
ddf907ab-ec9e-4289-a08d-b0017f9724ad,Elizabeth Ford,kaylalawson@bennett.com,Australia,2025-02-23 00:00:00,PID-6181,OID-67745,364.22,10,Bank Transfer,2025,2,Other
379dfafc-b403-4ace-81dc-b4478cc773a9,Susan Roberts,natasha13@gmail.com,Wallis and Futuna,2024-02-27 00:00:00,PID-1409,OID-38191,183.3,7,PayPal,2024,2,Other
42973d1e-33f5-473e-b1f6-dad58530f81c,Miss Renee Maxwell,kguerra@hotmail.com,Netherlands,2022-10-05 00:00:00,PID-8823,OID-46295,115.19,8,PayPal,2022,10,Other
ba2103f1-49a4-49e9-a983-7407d13415ea,Lisa Gilbert,joy25@yahoo.com,Ecuador,2024-09-22 00:00:00,PID-7491,OID-87676,242.93,6,PayPal,2024,9,Other
73df356e-1465-4e2e-bb94-5815ca7ae2c7,Jared Black,joycejohn@williams.com,Thailand,2023-10-10 00:00:00,PID-6171,OID-37291,280.4,5,PayPal,2023,10,Other
cc11736b-a151-41da-9687-980c4f9e0d99,Faith Nguyen,grivers@carter-rodriguez.net,Nepal,2024-01-24 00:00:00,PID-3849,OID-89569,246.9,3,Crypto,2024,1,Other
1f9fa3a1-c128-4684-a576-167b6083a3c4,Laura Atkinson,efranco@hernandez-taylor.com,Russian Federation,2022-12-11 00:00:00,PID-8210,OID-77891,450.24,10,Crypto,2022,12,Other
a062d82a-202e-475b-ad60-cb8e7e815549,Sarah Turner,jonathan57@krause.org,Brazil,2022-08-20 00:00:00,PID-6664,OID-86297,65.6,8,Crypto,2022,8,Other
7f931698-e0bf-45f5-b4f3-eb198a9c2f32,Brian Lewis,kimberlyharrington@yahoo.com,Germany,2024-03-21 00:00:00,PID-2831,OID-39861,469.81,8,PayPal,2024,3,Europe
bbcc11e0-8f05-44ab-b942-d1e193935704,Megan Porter,shaunwhite@yahoo.com,Benin,2024-02-03 00:00:00,PID-2823,OID-66559,408.49,6,Bank Transfer,2024,2,Other
b46e1534-38ff-4b29-93fe-18b27472442a,Robert Reyes,rpowell@hotmail.com,Poland,2024-02-10 00:00:00,PID-2618,OID-49164,271.36,2,Bank Transfer,2024,2,Other
e7105d0d-e7b1-4f55-998a-93547a48293e,Samantha Rangel,wmckenzie@jackson-willis.org,Kuwait,2022-10-19 00:00:00,PID-4351,OID-12399,381.03,9,PayPal,2022,10,Other
18ac7411-8333-4445-8328-e67a27a87e71,William Jones,powelljimmy@yahoo.com,Madagascar,2025-03-29 00:00:00,PID-5254,OID-41915,51.37,6,Bank Transfer,2025,3,Other
b92b127a-319e-491b-a7c7-d848d4710070,Michael Wilkerson,crystalmiddleton@mills-rodriguez.biz,Ukraine,2023-02-16 00:00:00,PID-1813,OID-13583,241.78,2,Bank Transfer,2023,2,Other
a552c441-2760-4a98-88f6-68c29bdd07d8,John Gibson,reneelowe@gmail.com,Saint Pierre and Miquelon,2023-02-23 00:00:00,PID-6447,OID-38879,133.52,9,PayPal,2023,2,Other
9bb94211-1f97-436f-8a0a-5265cd46a3b7,Nancy Clark,rwhitney@stewart.com,Uruguay,2022-11-16 00:00:00,PID-4740,OID-40504,433.07,9,Credit Card,2022,11,Other
ce0afec1-5dc1-4950-880e-7a6294a24bd1,Taylor Cortez,josephblack@gmail.com,Comoros,2022-12-17 00:00:00,PID-1448,OID-53005,53.53,7,Credit Card,2022,12,Other
f8444b7e-38b8-42d1-bb60-d34be74abbe0,Jennifer Logan,laura21@harvey.info,Iceland,2022-10-02 00:00:00,PID-9502,OID-61876,468.95,2,Bank Transfer,2022,10,Other
14f6de3c-8a14-4f5a-8a62-a459afc16e14,Mr. Scott Savage,timothy99@gmail.com,Antarctica (the territory South of 60 deg S),2023-12-06 00:00:00,PID-8431,OID-38500,131.38,1,Credit Card,2023,12,Other
f39cc2c5-55c2-470e-b7dc-f46ebd1c2c0d,Amanda Maldonado,qhenderson@fitzpatrick.info,Antarctica (the territory South of 60 deg S),2023-02-07 00:00:00,PID-5533,OID-43969,69.52,4,Bank Transfer,2023,2,Other
ce4cbb45-a560-4e7c-9a45-39c061139ccc,Julie Small,adamsmarc@hotmail.com,United Arab Emirates,2023-02-03 00:00:00,PID-4002,OID-54633,239.37,4,PayPal,2023,2,Other
3ac509f7-df45-4cd6-9ef5-22e235afb448,Kelsey Cross,ymayo@gmail.com,Venezuela,2024-03-12 00:00:00,PID-2817,OID-20574,421.74,5,Credit Card,2024,3,Other
f45da0d2-acc2-44f4-8e0d-8049f4eba83e,Heather Doyle,travis63@gmail.com,Bulgaria,2022-12-20 00:00:00,PID-1158,OID-77090,327.98,10,PayPal,2022,12,Other
f6a1a282-cc5f-44c7-ac95-678fb936c29f,Karen Gray,stacy33@richards-thomas.com,Saint Kitts and Nevis,2024-11-16 00:00:00,PID-8039,OID-77088,245.93,7,Crypto,2024,11,Other
